time,frequency,confidence
1031.960,329.803,0.970926
1031.970,334.777,0.803836
1031.980,348.632,0.894022
1031.990,354.734,0.957041
1032.000,358.232,0.981193
1032.010,357.391,0.969204
1032.020,351.796,0.921858
1032.030,345.619,0.845292
1032.050,294.741,0.767690
1032.060,291.932,0.904939
1032.070,294.271,0.897380
1032.080,302.759,0.790944
1032.090,312.471,0.768990
1032.120,354.856,0.930694
1032.130,356.386,0.952391
1032.140,354.025,0.971692
1032.150,348.323,0.903282
1032.160,341.182,0.928514
1032.170,339.286,0.955084
1032.180,342.938,0.873093
1032.190,351.435,0.759315
1032.210,390.563,0.832696
1032.230,416.441,0.882441
1032.240,417.869,0.917288
1032.250,414.246,0.843032
1032.280,381.770,0.927653
1032.290,381.237,0.952819
1032.300,384.781,0.926872
1032.310,391.815,0.856704
1032.320,400.542,0.910563
1032.330,405.482,0.918791
1032.340,409.512,0.935397
1032.350,409.498,0.925863
1032.360,404.804,0.889926
1032.380,377.274,0.799914
1032.390,369.081,0.907834
1032.400,367.142,0.964511
1032.410,371.435,0.899189
1032.420,382.916,0.800387
1032.430,392.586,0.869519
1032.450,419.166,0.796845
1032.460,429.286,0.869545
1032.470,435.197,0.944613
1032.480,435.524,0.950301
1032.490,431.566,0.954732
1032.500,426.807,0.926741
1032.510,421.988,0.925668
1032.520,423.307,0.914165
1032.530,428.210,0.925692
1032.540,432.028,0.953608
1032.550,436.460,0.946156
1032.560,439.615,0.934284
1032.570,441.673,0.938168
1032.580,439.216,0.896914
1032.590,432.670,0.802599
1032.610,407.149,0.757902
1032.620,395.405,0.884744
1032.630,390.305,0.941825
1032.640,389.016,0.966753
1032.650,389.454,0.966302
1032.660,390.889,0.946053
1032.670,390.798,0.929188
1032.680,388.739,0.906998
1032.720,330.831,0.936012
1032.730,331.044,0.953359
1032.740,334.083,0.848823
1032.750,345.089,0.791210
1032.760,350.829,0.952756
1032.770,352.196,0.955973
1032.780,348.032,0.887417
1032.790,337.611,0.805794
1032.800,328.944,0.821303
1032.810,321.514,0.883299
1032.820,322.458,0.815630
1032.830,330.091,0.874365
1032.840,332.788,0.893461
1032.850,334.641,0.796029
1032.880,349.779,0.856711
1032.890,346.051,0.822778
1034.480,350.247,0.835793
1034.490,347.558,0.770490
1034.500,346.814,0.829351
1034.920,193.777,0.790136
1034.930,199.000,0.776255
1034.940,203.575,0.940447
1034.950,203.672,0.929426
1034.970,194.602,0.759457
1034.980,188.228,0.833266
1034.990,188.827,0.760170
1035.000,195.134,0.784543
1035.040,235.106,0.879376
1035.050,234.742,0.864650
1035.090,198.606,0.910801
1035.100,199.465,0.838279
1035.130,228.817,0.790852
1035.140,233.200,0.887412
1035.150,231.916,0.885852
1035.160,226.728,0.839938
1035.180,205.670,0.759722
1035.190,196.117,0.821008
1035.200,194.060,0.915025
1035.210,194.659,0.926240
1035.220,197.629,0.859444
1035.250,226.390,0.767109
1035.260,233.744,0.829893
1035.270,236.827,0.928939
1035.280,236.312,0.899639
1035.310,214.114,0.862652
1035.320,212.218,0.913500
1035.330,213.187,0.904480
1035.340,218.550,0.778547
1035.370,244.131,0.912682
1035.380,246.040,0.907053
1035.390,242.924,0.834851
1035.420,210.270,0.875296
1035.430,209.713,0.928363
1035.440,212.125,0.843326
1035.450,222.061,0.750676
1035.470,240.750,0.852509
1035.480,244.922,0.948896
1035.490,243.317,0.903635
1035.500,238.866,0.822167
1035.530,200.607,0.754112
1035.540,200.141,0.827492
1035.560,211.289,0.770044
1035.580,227.554,0.752855
1035.590,232.702,0.779519
1035.600,235.355,0.858229
1035.610,236.174,0.894609
1035.620,234.677,0.794208
1035.640,216.564,0.816451
1035.650,214.001,0.897561
1035.660,218.083,0.842225
1035.670,224.047,0.763151
1035.700,264.783,0.794909
1035.710,270.851,0.944203
1035.720,271.739,0.963209
1035.730,269.365,0.882379
1035.760,234.820,0.816127
1035.770,235.251,0.833121
1035.780,241.361,0.882780
1035.790,249.135,0.802096
1035.800,257.189,0.944675
1035.810,260.062,0.959896
1035.820,260.428,0.937174
1035.830,257.552,0.789602
1035.860,224.051,0.815950
1035.870,218.734,0.912636
1035.880,219.229,0.859935
1035.890,223.554,0.793569
1035.910,244.008,0.763693
1035.930,273.538,0.816663
1035.940,275.813,0.943774
1035.950,275.700,0.950480
1035.960,271.434,0.864094
1035.970,259.356,0.824107
1035.980,255.671,0.953889
1035.990,257.017,0.907634
1036.060,350.905,0.927376
1036.070,350.152,0.906760
1036.090,329.110,0.788666
1036.100,321.559,0.900522
1036.110,321.158,0.918117
1036.120,325.502,0.846941
1036.130,331.524,0.914227
1036.140,338.755,0.764650
1036.150,347.918,0.857637
1036.160,348.550,0.889208
1036.170,343.288,0.779196
1036.200,296.480,0.889811
1036.210,294.213,0.962136
1036.220,294.916,0.933652
1036.230,300.745,0.800536
1036.260,335.316,0.826137
1036.270,342.193,0.882634
1036.280,345.480,0.946710
1036.290,344.303,0.922597
1036.300,338.984,0.921247
1036.310,333.312,0.923854
1036.320,331.603,0.959917
1036.330,333.370,0.891859
1036.340,343.304,0.784952
1036.350,352.968,0.765187
1036.370,392.196,0.792816
1036.380,398.817,0.942591
1036.390,399.937,0.890862
1036.400,394.410,0.841134
1036.410,382.204,0.767178
1036.420,370.718,0.852824
1036.430,363.559,0.905467
1036.440,363.674,0.917071
1036.450,371.343,0.803850
1036.460,380.371,0.924122
1036.470,387.201,0.841388
1036.480,395.275,0.865385
1036.490,400.764,0.922149
1036.500,402.898,0.944711
1036.510,402.272,0.933996
1036.520,397.146,0.942240
1036.530,392.600,0.955980
1036.540,391.280,0.943731
1036.550,393.440,0.935950
1036.560,400.209,0.804109
1036.570,410.421,0.768911
1036.590,433.972,0.859666
1036.600,442.235,0.950737
1036.610,446.271,0.957191
1036.620,446.280,0.954999
1036.630,442.281,0.936267
1036.640,437.005,0.919823
1036.650,434.692,0.914894
1036.660,436.070,0.939183
1036.670,438.757,0.899313
1036.680,442.652,0.949259
1036.690,447.600,0.926247
1036.700,452.389,0.940586
1036.710,454.467,0.920343
1036.720,450.807,0.924008
1036.730,444.727,0.825589
1036.750,398.672,0.763658
1036.760,391.470,0.912123
1036.770,390.018,0.956539
1036.780,391.671,0.954982
1036.790,394.803,0.957144
1036.800,396.486,0.965820
1036.810,396.592,0.969441
1036.820,394.671,0.950846
1036.830,389.938,0.891476
1036.860,338.273,0.887726
1036.870,341.828,0.911459
1036.880,345.664,0.936265
1036.890,348.492,0.944036
1036.900,349.213,0.971064
1036.910,348.395,0.949881
1036.920,345.434,0.960705
1036.930,338.850,0.802606
1036.950,314.231,0.879144
1036.960,310.775,0.943852
1036.970,310.637,0.943423
1036.980,314.627,0.903921
1036.990,321.433,0.775385
1037.000,332.403,0.896320
1037.010,336.815,0.931772
1037.020,338.348,0.920426
1037.030,333.473,0.765077
1037.040,319.972,0.779785
1037.050,314.432,0.908458
1037.060,312.354,0.929225
1037.070,314.635,0.755846
1037.110,394.756,0.850860
1037.120,399.338,0.917658
1037.130,401.171,0.933056
1037.140,397.549,0.914742
1037.150,391.587,0.895666
1037.160,389.139,0.940763
1037.170,390.067,0.914658
1037.210,434.631,0.859411
1037.220,443.737,0.923275
1037.230,447.376,0.952459
1037.240,447.450,0.944301
1037.280,390.860,0.906094
1037.290,389.613,0.947676
1037.300,390.047,0.937071
1037.310,392.902,0.955534
1037.320,396.820,0.965696
1037.330,397.338,0.953448
1037.340,392.180,0.852004
1037.390,330.922,0.970522
1037.470,319.897,0.919758
1037.480,317.566,0.933285
1037.490,317.739,0.894469
1037.510,328.746,0.896204
1037.520,330.506,0.968100
1037.530,330.854,0.971324
1037.540,329.886,0.933122
1037.560,311.578,0.870569
1037.570,307.527,0.956097
1037.580,308.441,0.889529
1037.630,393.437,0.927957
1037.640,396.983,0.971770
1037.650,394.955,0.921128
1037.780,328.866,0.923250
1037.790,329.328,0.960191
1037.840,362.176,0.961382
1037.900,297.608,0.948107
1037.910,297.243,0.931281
1037.920,300.622,0.899974
1037.930,302.867,0.951567
1037.940,300.047,0.932114
1037.980,251.247,0.871163
1037.990,248.363,0.938720
1038.000,249.377,0.950780
1038.010,251.947,0.945202
1038.020,254.755,0.952002
1038.030,257.021,0.972674
1038.040,257.278,0.959720
1038.050,255.074,0.917815
1038.060,251.353,0.887036
1038.070,246.565,0.855444
1038.080,242.953,0.936584
1038.090,243.203,0.932897
1038.100,246.118,0.925697
1038.110,248.588,0.928042
1038.120,251.682,0.936517
1038.130,255.413,0.941755
1038.140,257.544,0.957512
1038.150,256.883,0.951043
1038.160,253.695,0.911949
1038.190,234.705,0.850292
1038.200,233.514,0.880663
1038.240,258.260,0.911879
1038.250,263.043,0.935335
1038.260,265.986,0.955090
1038.270,263.576,0.883957
1038.300,242.363,0.891760
1038.310,242.910,0.901043
1038.420,316.567,0.928253
1038.510,329.705,0.904550
1038.520,328.416,0.913084
1038.530,330.345,0.928973
1038.570,381.347,0.905837
1038.580,386.123,0.938173
1038.590,387.724,0.939534
1038.600,385.814,0.918532
1038.610,381.998,0.910771
1038.620,380.125,0.947181
1038.630,383.048,0.885562
1038.690,446.544,0.854345
1038.740,391.429,0.908522
1038.750,391.106,0.929047
1038.760,393.828,0.939423
1038.770,400.896,0.895179
1038.780,403.362,0.910728
1038.790,401.610,0.854201
1038.920,326.136,0.891995
1038.930,327.806,0.934140
1038.940,330.773,0.952164
1039.030,299.293,0.928484
1039.040,299.661,0.944301
1039.050,302.515,0.954056
1039.060,304.531,0.978368
1039.070,303.740,0.965550
1039.080,300.238,0.921640
1039.120,257.835,0.932819
1039.130,256.608,0.978999
1039.140,257.813,0.925500
1039.150,262.000,0.920883
1039.160,266.150,0.959219
1039.170,267.961,0.952802
1039.180,267.785,0.943662
1039.190,264.347,0.918252
1039.200,258.358,0.895155
1039.210,250.444,0.855372
1039.220,244.776,0.953962
1039.230,244.028,0.950053
1039.240,247.819,0.904112
1039.250,254.564,0.852982
1039.260,261.568,0.855231
1039.270,267.227,0.903196
1039.280,269.319,0.946261
1039.290,268.684,0.937505
1039.330,226.442,0.850000
1039.340,226.179,0.930396
1039.350,227.605,0.937344
1039.360,229.904,0.889944
1039.370,234.320,0.908157
1039.380,238.524,0.886920
1039.390,238.420,0.886203
1039.400,233.599,0.852541
1039.410,226.704,0.858360
1039.420,219.745,0.861680
1039.430,214.771,0.895869
1039.440,215.310,0.910322
1039.450,218.705,0.906643
1039.460,222.611,0.903459
1039.470,227.276,0.868238
1039.480,230.419,0.891938
1039.490,229.620,0.921656
1039.500,226.184,0.859320
1039.520,211.566,0.937605
1039.530,211.412,0.936637
1039.570,234.132,0.865071
1039.580,235.522,0.871824
1039.590,233.284,0.881762
1039.630,203.671,0.868822
1039.640,200.566,0.890756
1039.660,201.887,0.868462
1039.670,202.794,0.903609
1039.680,201.998,0.899139
1039.840,156.947,0.890390
1039.850,155.418,0.950329
1039.860,155.491,0.958868
1039.870,156.831,0.900347
1040.200,249.358,0.915062
1040.210,253.208,0.882489
1040.230,268.111,0.891982
1040.240,272.633,0.933860
1040.250,277.503,0.888571
1040.300,330.069,0.910485
1040.440,328.950,0.942455
1040.450,326.302,0.968476
1040.460,323.033,0.957443
1040.470,318.892,0.934861
1040.480,312.741,0.891081
1040.490,307.367,0.932693
1040.500,305.397,0.961901
1040.510,303.074,0.937315
1040.520,300.787,0.951494
1040.530,298.218,0.941927
1040.540,295.141,0.918816
1040.550,293.232,0.868395
1040.560,292.060,0.906806
1040.570,291.056,0.892704
1040.580,291.885,0.865483
1040.590,294.549,0.874426
1040.620,304.105,0.899435
1040.630,300.965,0.944921
1040.640,297.656,0.952560
1040.650,293.925,0.953222
1040.660,292.294,0.948396
1040.670,292.410,0.944297
1040.680,293.497,0.951317
1040.690,294.565,0.972130
1040.700,295.764,0.961405
1040.710,297.724,0.956735
1040.720,301.153,0.937777
1040.730,305.438,0.925937
1040.740,308.520,0.964169
1040.750,308.851,0.969722
1040.760,306.955,0.944766
1040.770,303.108,0.913969
1040.840,250.348,0.892951
1040.850,251.205,0.882678
1040.860,255.107,0.895173
1040.870,257.704,0.925468
1040.880,259.724,0.932098
1040.890,261.507,0.934334
1040.900,262.233,0.953111
1040.910,261.550,0.944299
1040.920,261.056,0.934810
1040.930,260.997,0.924785
1040.940,261.089,0.931532
1040.950,261.191,0.931192
1040.960,260.040,0.940295
1040.970,258.299,0.900836
1040.980,254.876,0.857011
1041.040,197.192,0.899964
1041.050,196.147,0.943013
1041.060,196.923,0.931697
1041.100,215.375,0.917312
1041.110,216.876,0.919918
1041.120,216.613,0.935466
1041.130,215.900,0.946393
1041.140,215.180,0.941688
1041.150,214.527,0.919987
1041.160,213.599,0.948377
1041.170,212.863,0.957621
1041.180,211.986,0.935812
1041.190,210.742,0.956950
1041.200,208.928,0.952317
1041.210,206.988,0.946020
1041.220,205.067,0.941967
1041.230,203.588,0.950319
1041.240,201.821,0.918212
1041.250,199.846,0.897815
1041.260,198.366,0.928243
1041.270,197.781,0.920312
1041.280,198.000,0.917309
1041.290,198.699,0.943430
1041.300,199.437,0.937400
1041.310,200.350,0.913893
1041.320,199.719,0.920855
1041.330,197.053,0.920048
1041.340,193.596,0.906793
1041.350,189.844,0.896498
1041.410,205.453,0.785383
1041.420,210.223,0.845827
1041.430,213.446,0.922612
1041.440,215.755,0.942555
1041.450,216.666,0.919353
1041.460,216.481,0.910750
1041.470,216.115,0.928174
1041.480,215.577,0.937677
1041.490,214.707,0.920481
1041.500,214.035,0.873236
1041.510,214.004,0.816884
1041.980,259.079,0.927727
1041.990,259.061,0.950395
1042.000,259.486,0.961990
1042.010,261.442,0.936517
1042.020,265.386,0.946571
1042.030,270.893,0.911721
1042.040,278.060,0.838999
1042.060,298.147,0.832923
1042.070,306.028,0.845531
1042.080,314.860,0.807842
1042.090,322.661,0.871939
1042.100,327.517,0.896371
1042.110,330.713,0.944441
1042.120,336.913,0.830693
1042.130,343.594,0.909274
1042.140,345.156,0.960740
1042.150,344.240,0.946956
1042.160,342.945,0.973059
1042.170,341.326,0.970332
1042.180,340.502,0.950800
1042.190,339.089,0.962082
1042.200,336.087,0.920444
1042.210,331.193,0.939784
1042.220,323.995,0.821134
1042.230,316.439,0.868284
1042.240,310.118,0.827823
1042.250,303.685,0.918109
1042.260,299.266,0.879812
1042.270,292.194,0.825307
1042.280,286.852,0.833466
1042.290,284.156,0.810821
1042.300,281.741,0.781166
1042.320,293.684,0.836425
1042.330,294.603,0.925603
1042.340,293.637,0.933008
1042.350,293.082,0.914774
1042.360,293.803,0.937548
1042.370,294.597,0.965190
1042.380,294.586,0.967760
1042.390,293.925,0.960227
1042.400,293.385,0.946499
1042.410,292.995,0.927404
1042.420,292.357,0.945707
1042.430,291.862,0.952063
1042.440,292.143,0.947565
1042.450,293.326,0.926336
1042.460,295.137,0.940428
1042.470,298.451,0.908206
1042.480,303.179,0.864494
1042.490,306.218,0.897160
1042.500,305.577,0.934920
1042.510,303.322,0.920857
1042.520,300.452,0.839222
1042.560,264.862,0.846214
1042.570,262.174,0.912564
1042.580,260.083,0.914533
1042.590,259.282,0.931124
1042.600,259.880,0.935809
1042.610,260.602,0.924407
1042.620,261.204,0.935213
1042.630,261.275,0.942093
1042.640,261.666,0.955099
1042.650,261.666,0.960384
1042.660,261.187,0.946911
1042.670,260.359,0.935493
1042.680,258.508,0.912068
1042.690,255.197,0.856715
1042.700,250.606,0.801450
1042.760,198.286,0.848734
1042.770,199.457,0.863626
1042.780,202.195,0.764350
1042.810,218.438,0.811551
1042.820,221.012,0.950417
1042.830,221.495,0.942748
1042.840,220.826,0.952156
1042.850,218.770,0.932963
1042.860,216.183,0.929319
1042.870,213.002,0.932820
1042.880,208.934,0.912633
1042.890,204.996,0.911111
1042.900,200.812,0.876808
1042.910,196.613,0.895168
1042.920,193.304,0.878619
1042.930,190.078,0.920601
1042.940,188.144,0.942586
1042.950,187.418,0.953154
1042.960,187.624,0.949121
1042.970,189.034,0.922279
1042.980,191.252,0.907618
1042.990,194.417,0.913975
1043.000,197.081,0.930017
1043.010,198.822,0.928325
1043.020,200.807,0.839432
1043.030,204.430,0.769609
1043.080,198.395,0.754800
1043.430,325.626,0.896146
1043.440,328.546,0.937765
1043.450,329.993,0.973646
1043.460,330.226,0.975037
1043.470,330.508,0.978014
1043.480,331.181,0.974230
1043.490,332.969,0.954193
1043.500,335.513,0.949239
1043.510,338.530,0.949405
1043.520,341.059,0.932059
1043.530,342.829,0.944542
1043.540,343.096,0.944398
1043.550,343.026,0.940301
1043.560,343.529,0.932413
1043.570,344.249,0.911520
1043.580,344.483,0.925088
1043.590,343.531,0.936237
1043.600,342.032,0.944914
1043.610,341.589,0.924122
1043.620,342.141,0.916299
1043.630,341.662,0.910737
1043.640,340.716,0.907440
1043.650,339.484,0.936271
1043.660,338.309,0.954720
1043.670,337.754,0.957121
1043.680,337.014,0.942904
1043.690,337.042,0.946763
1043.700,337.137,0.949137
1043.710,337.385,0.956343
1043.720,337.324,0.938978
1043.730,337.231,0.912204
1043.740,337.310,0.875936
1043.750,338.034,0.859179
1043.760,338.247,0.841863
1043.770,339.034,0.820962
1043.780,339.822,0.822949
1043.790,341.056,0.840992
1043.800,342.045,0.840281
1043.810,343.063,0.877733
1043.820,344.433,0.859225
1043.830,345.677,0.904526
1043.840,347.112,0.912684
1043.850,348.030,0.911362
1043.860,348.075,0.935726
1043.870,346.981,0.960179
1043.880,344.911,0.914859
1043.890,337.455,0.802374
1043.900,332.829,0.929187
1043.910,331.711,0.958692
1043.920,332.723,0.916427
1043.930,334.725,0.801006
1043.940,344.069,0.797232
1043.950,346.555,0.964633
1043.960,345.913,0.974776
1043.970,343.738,0.962224
1043.980,342.225,0.974909
1043.990,341.975,0.974840
1044.000,343.239,0.968611
1044.010,345.202,0.971231
1044.020,346.619,0.981154
1044.030,347.451,0.970060
1044.040,347.729,0.964344
1044.050,347.594,0.968150
1044.060,348.103,0.953198
1044.070,347.758,0.960944
1044.080,345.639,0.965984
1044.090,342.647,0.957949
1044.100,338.770,0.919275
1044.110,335.004,0.919358
1044.120,332.506,0.916164
1044.130,329.343,0.898132
1044.140,325.465,0.903064
1044.150,322.574,0.935824
1044.160,318.997,0.872794
1044.170,311.871,0.874672
1044.180,308.462,0.937903
1044.190,304.680,0.939684
1044.200,301.248,0.961257
1044.210,298.987,0.959071
1044.220,296.509,0.936727
1044.230,293.873,0.935423
1044.240,292.683,0.919423
1044.250,293.120,0.870067
1044.260,294.770,0.926455
1044.270,297.185,0.952778
1044.280,298.319,0.974136
1044.290,297.773,0.966790
1044.300,296.597,0.945849
1044.310,295.490,0.967349
1044.320,294.999,0.967973
1044.330,294.750,0.970581
1044.340,294.819,0.975081
1044.350,294.524,0.977657
1044.360,293.777,0.964465
1044.370,292.480,0.941393
1044.380,290.293,0.933810
1044.390,286.447,0.912431
1044.400,281.869,0.929705
1044.410,277.767,0.942525
1044.420,274.627,0.947125
1044.430,269.415,0.933670
1044.440,264.969,0.949851
1044.450,261.559,0.939567
1044.460,259.485,0.953317
1044.470,258.660,0.947126
1044.480,259.304,0.952639
1044.490,260.175,0.947217
1044.500,260.536,0.905386
1044.510,259.999,0.898846
1044.520,260.321,0.893560
1044.530,261.125,0.890595
1044.540,261.446,0.920864
1044.550,261.821,0.958205
1044.560,262.112,0.967550
1044.570,262.057,0.967339
1044.580,261.937,0.961613
1044.590,261.533,0.959463
1044.600,260.455,0.936202
1044.610,258.804,0.935465
1044.620,256.601,0.887858
1044.630,251.138,0.784523
1044.640,246.084,0.912484
1044.650,246.137,0.928588
1044.660,248.308,0.932799
1044.670,251.838,0.913856
1044.680,255.421,0.944383
1044.690,259.105,0.943808
1044.700,261.828,0.961277
1044.710,262.146,0.964742
1044.720,260.720,0.892404
1044.760,223.903,0.920725
1044.770,223.251,0.964012
1044.780,223.161,0.967505
1044.790,222.777,0.959662
1044.800,221.856,0.922923
1044.810,220.030,0.930386
1044.820,217.287,0.907166
1044.830,213.010,0.815538
1044.840,207.221,0.834236
1044.850,201.388,0.786172
1044.860,196.057,0.883909
1044.870,194.253,0.954128
1044.880,193.871,0.944770
1044.890,194.450,0.958156
1044.900,195.034,0.955141
1044.910,195.553,0.942257
1044.920,195.877,0.944344
1044.930,195.881,0.948390
1044.940,195.628,0.943347
1044.950,195.370,0.949512
1044.960,195.570,0.942700
1044.970,195.698,0.940681
1044.980,195.725,0.934100
1044.990,195.860,0.932549
1045.000,196.096,0.940543
1045.010,196.370,0.952346
1045.020,196.607,0.958251
1045.030,196.684,0.962011
1045.040,195.937,0.940591
1045.050,194.096,0.895721
1045.060,191.586,0.871221
1045.070,191.511,0.915249
1045.080,193.233,0.891491
1045.090,196.062,0.864844
1045.110,208.228,0.873239
1045.120,212.014,0.915165
1045.130,215.466,0.953891
1045.140,217.581,0.964487
1045.150,218.242,0.962999
1045.160,217.994,0.967853
1045.170,217.659,0.962156
1045.180,217.621,0.959848
1045.190,217.608,0.959803
1045.200,217.202,0.946281
1045.210,217.202,0.943863
1045.220,217.230,0.939847
1045.230,217.720,0.941686
1045.240,217.657,0.928920
1045.250,217.127,0.873413
1045.260,214.720,0.824825
1045.270,212.648,0.769278
1045.320,194.516,0.761028
1045.330,194.104,0.777169
1045.340,194.436,0.778981
1045.350,195.388,0.784734
1045.360,196.723,0.856116
1045.380,205.046,0.805917
1045.410,225.457,0.902268
1045.420,228.205,0.940821
1045.430,229.956,0.898372
1045.440,230.276,0.904279
1045.450,228.469,0.880566
1045.460,224.380,0.827820
1045.470,219.798,0.825429
1045.480,215.006,0.834677
1045.490,209.888,0.872860
1045.500,207.766,0.940582
1045.510,207.535,0.936800
1045.520,208.433,0.906211
1045.540,220.884,0.816948
1045.550,223.317,0.915045
1045.560,222.174,0.784964
1045.580,211.932,0.827889
1045.590,210.818,0.860339
1045.600,210.311,0.867245
1045.610,212.185,0.894478
1045.620,215.024,0.892818
1045.630,220.201,0.862317
1045.640,225.950,0.777055
1045.660,248.781,0.781290
1045.670,256.123,0.915430
1045.680,260.495,0.944371
1045.690,261.765,0.968727
1045.700,261.324,0.946676
1045.710,258.545,0.875115
1045.720,250.583,0.757347
1045.730,244.415,0.910375
1045.740,242.164,0.953848
1045.750,239.117,0.939800
1045.760,236.263,0.929253
1045.770,234.428,0.953351
1045.780,233.624,0.960309
1045.790,233.664,0.956123
1045.800,233.333,0.934892
1045.810,231.094,0.909727
1045.820,229.490,0.908742
1045.830,229.851,0.892568
1045.840,231.192,0.928714
1045.850,231.909,0.904927
1045.860,231.264,0.868957
1045.870,229.107,0.887686
1045.880,227.999,0.935048
1045.890,228.122,0.955104
1045.900,229.150,0.938488
1045.910,229.958,0.898500
1045.920,230.158,0.900864
1045.930,229.366,0.933541
1045.940,228.580,0.953162
1045.950,228.690,0.951667
1045.960,228.794,0.949089
1045.970,229.270,0.932309
1045.980,229.060,0.942455
1045.990,229.397,0.929512
1046.000,229.728,0.914262
1046.010,230.285,0.911646
1046.020,231.022,0.929682
1046.030,231.809,0.930380
1046.040,232.361,0.915951
1046.050,232.541,0.904174
1046.060,232.818,0.925326
1046.070,232.768,0.917795
1046.080,232.139,0.917621
1046.090,231.106,0.927656
1046.100,230.309,0.904415
1046.110,229.469,0.923694
1046.120,229.320,0.925405
1046.130,228.996,0.941749
1046.140,229.063,0.927341
1046.150,229.894,0.872051
1046.160,230.858,0.909685
1046.170,231.543,0.930684
1046.180,231.922,0.925299
1046.190,232.233,0.920626
1046.200,232.147,0.921427
1046.210,231.958,0.916277
1046.220,231.328,0.921412
1046.230,230.642,0.910797
1046.240,230.582,0.909076
1046.250,231.296,0.930627
1046.260,231.528,0.934627
1046.270,231.148,0.930474
1046.280,231.233,0.927465
1046.290,231.462,0.928265
1046.300,231.336,0.929703
1046.310,231.287,0.925888
1046.320,230.844,0.911745
1046.330,229.581,0.915881
1046.340,228.992,0.938660
1046.350,229.398,0.925813
1046.360,229.797,0.906872
1046.370,231.345,0.922823
1046.380,234.477,0.902317
1046.390,239.794,0.865014
1046.400,246.219,0.831994
1046.410,253.137,0.882106
1046.420,257.095,0.944680
1046.430,258.834,0.939079
1046.440,258.172,0.902072
1046.450,254.462,0.891434
1046.460,250.294,0.911512
1046.470,246.947,0.893609
1046.480,243.813,0.888181
1046.490,239.830,0.912666
1046.500,236.487,0.908642
1046.510,232.654,0.860713
1046.520,230.710,0.908942
1046.530,229.373,0.924515
1046.540,228.261,0.950662
1046.550,226.967,0.930238
1046.560,225.644,0.932819
1046.570,223.668,0.946641
1046.580,222.229,0.947334
1046.590,221.227,0.955428
1046.600,220.060,0.956773
1046.610,219.678,0.935573
1046.620,218.975,0.934827
1046.630,218.467,0.953487
1046.640,218.238,0.958214
1046.650,218.438,0.954242
1046.660,219.187,0.924845
1046.670,220.040,0.953559
1046.680,220.979,0.958663
1046.690,221.971,0.912498
1046.700,222.795,0.932843
1046.710,223.756,0.942757
1046.720,223.784,0.944523
1046.730,223.245,0.944028
1046.740,222.386,0.926471
1046.750,221.687,0.930333
1046.760,221.207,0.951171
1046.770,220.544,0.955767
1046.780,220.269,0.958006
1046.790,219.867,0.948340
1046.800,219.844,0.952591
1046.810,219.731,0.953850
1046.820,219.904,0.950459
1046.830,220.555,0.927957
1046.840,222.479,0.792075
1046.850,226.593,0.757486
1046.860,228.801,0.817039
1046.880,230.209,0.765503
1046.890,228.878,0.765192
1046.910,217.787,0.871752
1046.940,200.621,0.764077
1046.950,196.687,0.894517
1046.960,195.599,0.929888
1046.970,195.446,0.937191
1046.980,195.529,0.919978
1046.990,195.272,0.933041
1047.000,195.604,0.914171
1047.010,196.020,0.928860
1047.020,196.421,0.948804
1047.030,196.614,0.948494
1047.040,196.595,0.946315
1047.050,196.556,0.947092
1047.060,196.508,0.951095
1047.070,196.559,0.955398
1047.080,196.852,0.953741
1047.090,197.187,0.943462
1047.100,197.332,0.937387
1047.110,197.346,0.935038
1047.120,197.367,0.932588
1047.130,197.210,0.939295
1047.140,196.831,0.954557
1047.150,196.253,0.960308
1047.160,195.524,0.935982
1047.170,194.864,0.956667
1047.180,194.376,0.952141
1047.190,193.992,0.936761
1047.200,193.430,0.903351
1047.210,191.910,0.887022
1047.220,189.352,0.897047
1047.230,186.915,0.890815
1047.240,184.217,0.894285
1047.250,180.720,0.820864
1047.260,177.589,0.871759
1047.270,174.776,0.885466
1047.280,173.780,0.926082
1047.290,173.096,0.942561
1047.300,172.371,0.922759
1047.310,171.400,0.922205
1047.320,171.378,0.898864
1047.330,172.210,0.862279
1047.340,173.717,0.906764
1047.350,174.624,0.924105
1047.360,174.119,0.927436
1047.370,173.361,0.955638
1047.380,172.407,0.929274
1047.390,171.479,0.908729
1047.400,171.426,0.894979
1047.410,171.576,0.881591
1047.420,172.863,0.875676
1047.430,174.283,0.878196
1047.440,174.054,0.904118
1047.450,173.602,0.929762
1047.460,172.658,0.932597
1047.470,171.957,0.917515
1047.480,170.946,0.916743
1047.490,170.454,0.889853
1047.500,170.569,0.892943
1047.510,170.775,0.854383
1047.520,172.590,0.842688
1047.530,174.484,0.873473
1047.540,173.544,0.868329
1047.650,172.872,0.833915
1047.660,173.772,0.900897
1047.670,173.725,0.889260
1047.680,173.125,0.819999
1047.710,153.876,0.763009
1047.720,152.147,0.874883
1047.730,153.146,0.844609
1047.750,162.832,0.757190
1047.760,166.319,0.865859
1047.770,169.627,0.808236
1047.780,172.819,0.815791
1047.830,175.874,0.795756
1047.840,188.833,0.774435
1047.920,315.123,0.822420
1047.930,321.494,0.894977
1047.940,325.291,0.930539
1047.950,326.918,0.958366
1047.960,327.302,0.963637
1047.970,328.137,0.944384
1047.980,330.385,0.959112
1047.990,332.549,0.933885
1048.000,333.886,0.940891
1048.010,334.384,0.925976
1048.020,334.831,0.904377
